2018-11-06T05:43:44.000Z,32.9076,90.3416,10,4.7
2018-11-06T05:41:00.690Z,29.2926,130.5364,35,4.8
2018-11-06T05:36:52.480Z,38.809166,-122.8201675,1.68,0.89
2018-11-06T05:32:18.500Z,37.834,-121.9783333,7.1,1.19
2018-11-06T05:29:32.630Z,38.8106651,-122.8215027,1.86,0.78
2018-11-06T05:17:27.190Z,40.3746667,-120.7981667,1.71,1.74
2018-11-06T05:13:44.520Z,34.0275,-117.2303333,13.24,1.1
2018-11-06T05:12:46.850Z,32.9551667,-115.8981667,10.06,1.18
2018-11-06T05:01:02.100Z,15.5704,-94.5917,10,4.3
2018-11-06T04:58:03.000Z,40.3653333,-120.7315,0.65,1.96
2018-11-06T04:53:21.311Z,40.3738,-120.7566,0,1.1
2018-11-06T04:53:01.825Z,61.402,-151.8279,108.9,3
2018-11-06T04:43:32.220Z,32.9241667,-116.8076667,13.76,0.76
2018-11-06T04:27:23.893Z,63.5633,-150.9509,7.5,0.4
2018-11-06T04:22:28.290Z,35.0343333,-118.4583333,8.79,1.14
2018-11-06T04:19:54.520Z,40.3806667,-120.7603333,-1.21,2.51
2018-11-06T04:15:37.170Z,33.512,-116.7951667,3.66,0.72
2018-11-06T04:14:43.070Z,28.1762,57.0428,10,4.3
2018-11-06T04:12:06.460Z,33.5113333,-116.7955,3.6,0.9
2018-11-06T04:11:32.706Z,56.2845,-147.4331,12,2.8
2018-11-06T04:11:23.370Z,33.5026667,-116.7996667,2.87,1.8
2018-11-06T04:10:25.464Z,59.8865,-140.8992,6,1.7
2018-11-06T04:09:04.890Z,34.1258333,-117.7813333,5.84,0.88
2018-11-06T04:08:23.956Z,61.2915,-147.3968,19.1,1.5
2018-11-06T04:02:41.510Z,19.4021664,-155.2788391,0.08,1.91
2018-11-06T04:02:08.136Z,57.9594,-152.9889,61.4,2
2018-11-06T03:57:52.530Z,31.1658,-103.2905,3.25,2.2
2018-11-06T03:48:38.327Z,63.0657,-148.467,6.9,1.7
2018-11-06T03:40:32.930Z,35.9945,-117.6931667,2.58,1.41
