CUST_NAME,AGE,GENDER,RACE,STATE,MONTHLY_INCOME,ONLINE_CUST
Cust1346,58,[1]Female,[1]Bumiputra,SELANGOR,10000,1
Cust1347,58,[2]Male,[3]Indian,PERAK,8070,1
Cust1348,56,[1]Female,[1]Bumiputra,KUALA LUMPUR,3440,1
Cust1349,57,[2]Male,[1]Bumiputra,SELANGOR,2150,1
Cust1350,57,[1]Female,[2]Chinese,NEGERI SEMBILAN,4590,1
Cust1351,57,[1]Female,[1]Bumiputra,KUALA LUMPUR,7600,1
Cust1352,57,[1]Female,[2]Chinese,PULAU PINANG,2420,1
Cust1353,57,[2]Male,[1]Bumiputra,PUTRAJAYA,15000,1
Cust1354,57,[2]Male,[2]Chinese,PERAK,15000,1
Cust1355,57,[2]Male,[1]Bumiputra,PULAU PINANG,5770,1
Cust1356,57,[2]Male,[1]Bumiputra,JOHOR,6130,1
Cust1357,57,[2]Male,[2]Chinese,PULAU PINANG,7160,1
Cust1358,57,[1]Female,[2]Chinese,KELANTAN,8000,1
Cust1359,57,[2]Male,[2]Chinese,PERAK,8660,1
Cust1360,57,[2]Male,[2]Chinese,KEDAH,9580,1
Cust1361,57,[2]Male,[3]Indian,PULAU PINANG,4170,1
Cust1362,57,[1]Female,[2]Chinese,NEGERI SEMBILAN,2530,1
Cust1363,57,[2]Male,[2]Chinese,PULAU PINANG,3920,1
Cust1364,57,[2]Male,[2]Chinese,PERAK,25000,1
Cust1365,57,[2]Male,[1]Bumiputra,KELANTAN,15000,1
Cust1366,57,[2]Male,[2]Chinese,PULAU PINANG,2760,1
Cust1367,57,[2]Male,[2]Chinese,PERAK,2590,1
Cust1368,57,[1]Female,[1]Bumiputra,SELANGOR,7630,1
Cust1369,57,[2]Male,[3]Indian,PULAU PINANG,11610,1
Cust1370,57,[1]Female,[2]Chinese,PULAU PINANG,12700,1
Cust1371,57,[2]Male,[2]Chinese,PULAU PINANG,9420,1
Cust1372,57,[1]Female,[1]Bumiputra,SELANGOR,8400,1
Cust1373,56,[1]Female,[1]Bumiputra,JOHOR,2500,1
Cust1374,56,[1]Female,[1]Bumiputra,PULAU PINANG,15000,1
Cust1375,56,[1]Female,[4]Others,SELANGOR,10000,1
Cust1376,56,[1]Female,[2]Chinese,SELANGOR,3520,1
Cust1377,56,[2]Male,[2]Chinese,PERAK,8930,1
Cust1378,56,[1]Female,[1]Bumiputra,SABAH,5890,1
Cust1379,56,[2]Male,[3]Indian,SELANGOR,6960,1
Cust1380,56,[2]Male,[2]Chinese,MELAKA,12500,1
Cust1381,56,[2]Male,[2]Chinese,PULAU PINANG,15000,1
Cust1382,56,[2]Male,[2]Chinese,KUALA LUMPUR,11410,1
Cust1383,56,[2]Male,[2]Chinese,KEDAH,15000,1
Cust1384,56,[1]Female,[1]Bumiputra,SELANGOR,3500,1
Cust1385,56,[1]Female,[4]Others,KUALA LUMPUR,5190,1
Cust1386,56,[2]Male,[1]Bumiputra,SELANGOR,6220,1
Cust1387,56,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,2800,1
Cust1388,56,[2]Male,[1]Bumiputra,PERLIS,15000,1
Cust1389,56,[2]Male,[1]Bumiputra,JOHOR,2990,1
Cust1390,56,[2]Male,[2]Chinese,SELANGOR,3330,1
Cust1391,56,[2]Male,[2]Chinese,SELANGOR,15000,1
Cust1392,56,[2]Male,[2]Chinese,PULAU PINANG,15000,1
Cust1393,56,[1]Female,[2]Chinese,SELANGOR,7900,1
Cust1394,56,[2]Male,[1]Bumiputra,SELANGOR,3650,1
Cust1395,56,[2]Male,[2]Chinese,KUALA LUMPUR,10240,1
Cust1396,56,[2]Male,[2]Chinese,SELANGOR,5900,1
Cust1397,56,[2]Male,[3]Indian,SELANGOR,5350,1
Cust1398,56,[2]Male,[2]Chinese,PULAU PINANG,7550,1
Cust1399,56,[2]Male,[1]Bumiputra,SELANGOR,4240,1
Cust1400,56,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,6080,1
Cust1401,56,[1]Female,[2]Chinese,SELANGOR,7960,1
Cust1402,56,[1]Female,[2]Chinese,SELANGOR,12500,1
Cust1403,56,[1]Female,[3]Indian,KEDAH,3960,1
Cust1404,56,[1]Female,[1]Bumiputra,SELANGOR,6760,1
Cust1405,56,[2]Male,[1]Bumiputra,KELANTAN,6290,1
Cust1406,55,[2]Male,[1]Bumiputra,KUALA LUMPUR,20990,1
Cust1407,55,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,5100,1
Cust1408,55,[2]Male,[2]Chinese,KELANTAN,13090,1
Cust1409,55,[2]Male,[1]Bumiputra,KUALA LUMPUR,2970,1
Cust1410,55,[1]Female,[3]Indian,SELANGOR,15000,1
Cust1411,55,[1]Female,[1]Bumiputra,SELANGOR,13430,1
Cust1412,55,[2]Male,[1]Bumiputra,PERAK,4460,1
Cust1413,55,[2]Male,[2]Chinese,SELANGOR,15000,1
Cust1414,55,[2]Male,[2]Chinese,SELANGOR,15000,1
Cust1415,55,[2]Male,[2]Chinese,SELANGOR,15000,1
Cust1416,55,[1]Female,[2]Chinese,KUALA LUMPUR,6700,1
Cust1417,55,[1]Female,[2]Chinese,PERAK,6480,1
Cust1418,55,[2]Male,[1]Bumiputra,SELANGOR,2040,1
Cust1419,55,[1]Female,[1]Bumiputra,PULAU PINANG,3620,1
Cust1420,55,[2]Male,[2]Chinese,PULAU PINANG,8090,1
Cust1421,55,[2]Male,[1]Bumiputra,KEDAH,3780,1
Cust1422,55,[2]Male,[3]Indian,PULAU PINANG,6970,1
Cust1423,55,[1]Female,[2]Chinese,SELANGOR,12860,1
Cust1424,55,[1]Female,[2]Chinese,PULAU PINANG,8250,1
Cust1425,55,[1]Female,[1]Bumiputra,SELANGOR,4760,1
Cust1426,55,[1]Female,[1]Bumiputra,TERENGGANU,5330,1
Cust1427,55,[2]Male,[1]Bumiputra,PERLIS,8020,1
Cust1428,55,[1]Female,[2]Chinese,PULAU PINANG,6350,1
Cust1429,55,[2]Male,[2]Chinese,SELANGOR,9000,1
Cust1430,55,[2]Male,[1]Bumiputra,KUALA LUMPUR,7450,1
Cust1431,55,[1]Female,[1]Bumiputra,KEDAH,3930,1
Cust1432,55,[1]Female,[2]Chinese,SELANGOR,4730,1
Cust1433,55,[2]Male,[2]Chinese,SELANGOR,15000,1
Cust1434,55,[2]Male,[2]Chinese,PERAK,10100,1
Cust1435,55,[2]Male,[2]Chinese,SELANGOR,15000,1
Cust1436,55,[2]Male,[1]Bumiputra,SELANGOR,25430,1
Cust1437,55,[2]Male,[1]Bumiputra,KEDAH,2230,1
Cust1438,55,[2]Male,[1]Bumiputra,PULAU PINANG,6280,1
Cust1439,55,[1]Female,[2]Chinese,SELANGOR,5200,1
Cust1440,55,[2]Male,[2]Chinese,PULAU PINANG,9580,1
Cust1441,55,[2]Male,[2]Chinese,PULAU PINANG,15000,1
Cust1442,55,[1]Female,[2]Chinese,TERENGGANU,15000,1
Cust1443,54,[1]Female,[1]Bumiputra,SELANGOR,7800,1
Cust1444,54,[1]Female,[1]Bumiputra,SELANGOR,2260,1
Cust1445,54,[2]Male,[2]Chinese,PULAU PINANG,8560,1
Cust1446,54,[1]Female,[2]Chinese,KUALA LUMPUR,5130,1
Cust1447,54,[2]Male,[2]Chinese,PERAK,14170,1
Cust1448,54,[2]Male,[2]Chinese,NEGERI SEMBILAN,15000,1
Cust1449,54,[2]Male,[1]Bumiputra,PULAU PINANG,7410,1
Cust1450,54,[2]Male,[3]Indian,SELANGOR,15000,1
Cust1451,54,[2]Male,[2]Chinese,PULAU PINANG,12030,1
Cust1452,54,[2]Male,[1]Bumiputra,KEDAH,3620,1
Cust1453,54,[1]Female,[2]Chinese,MELAKA,4350,1
Cust1454,54,[2]Male,[1]Bumiputra,PUTRAJAYA,12150,1
Cust1455,54,[2]Male,[1]Bumiputra,KEDAH,4030,1
Cust1456,54,[1]Female,[4]Others,KUALA LUMPUR,4830,1
Cust1457,54,[2]Male,[1]Bumiputra,JOHOR,11670,1
Cust1458,54,[2]Male,[1]Bumiputra,KUALA LUMPUR,3690,1
Cust1459,54,[2]Male,[2]Chinese,SELANGOR,11670,1
Cust1460,54,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,14060,1
Cust1461,54,[2]Male,[2]Chinese,SELANGOR,2300,1
Cust1462,54,[1]Female,[2]Chinese,PULAU PINANG,3130,1
Cust1463,54,[1]Female,[1]Bumiputra,SELANGOR,9900,1
Cust1464,54,[1]Female,[1]Bumiputra,PERAK,6490,1
Cust1465,54,[2]Male,[1]Bumiputra,KUALA LUMPUR,5610,1
Cust1466,54,[1]Female,[2]Chinese,PULAU PINANG,7010,1
Cust1467,54,[1]Female,[1]Bumiputra,MELAKA,2930,1
Cust1468,54,[2]Male,[2]Chinese,PULAU PINANG,2110,1
Cust1469,54,[1]Female,[2]Chinese,SELANGOR,7230,1
Cust1470,54,[1]Female,[2]Chinese,PULAU PINANG,15000,1
Cust1471,54,[2]Male,[1]Bumiputra,SELANGOR,15000,1
Cust1472,54,[2]Male,[2]Chinese,KUALA LUMPUR,7150,1
Cust1473,54,[1]Female,[1]Bumiputra,PERAK,12840,1
Cust1474,54,[1]Female,[2]Chinese,PULAU PINANG,7420,1
Cust1475,54,[1]Female,[1]Bumiputra,KUALA LUMPUR,12100,1
Cust1476,54,[1]Female,[1]Bumiputra,KUALA LUMPUR,3830,1
Cust1477,53,[2]Male,[1]Bumiputra,KUALA LUMPUR,15000,1
Cust1478,53,[2]Male,[3]Indian,SELANGOR,9540,1
Cust1479,53,[1]Female,[2]Chinese,KUALA LUMPUR,8380,1
Cust1480,53,[2]Male,[1]Bumiputra,PULAU PINANG,15000,1
Cust1481,53,[1]Female,[2]Chinese,PULAU PINANG,16670,1
Cust1482,53,[1]Female,[2]Chinese,KUALA LUMPUR,6740,1
Cust1483,53,[2]Male,[2]Chinese,PULAU PINANG,15000,1
Cust1484,53,[2]Male,[1]Bumiputra,MELAKA,4600,1
Cust1485,53,[1]Female,[2]Chinese,PERAK,2060,1
Cust1486,53,[2]Male,[2]Chinese,SELANGOR,11830,1
Cust1487,53,[2]Male,[1]Bumiputra,KUALA LUMPUR,2880,1
Cust1488,53,[1]Female,[2]Chinese,JOHOR,2340,1
Cust1489,53,[1]Female,[1]Bumiputra,PERAK,2290,1
Cust1490,53,[1]Female,[2]Chinese,KUALA LUMPUR,1870,1
Cust1491,53,[2]Male,[3]Indian,PERAK,3990,1
Cust1492,53,[2]Male,[1]Bumiputra,SELANGOR,7630,1
Cust1493,53,[1]Female,[2]Chinese,PULAU PINANG,6900,1
Cust1494,53,[1]Female,[2]Chinese,SELANGOR,5990,1
Cust1495,53,[2]Male,[1]Bumiputra,JOHOR,5660,1
Cust1496,53,[1]Female,[2]Chinese,SELANGOR,15000,1
Cust1497,53,[1]Female,[2]Chinese,KUALA LUMPUR,9620,1
Cust1498,53,[1]Female,[2]Chinese,PERAK,13000,1
Cust1499,53,[2]Male,[2]Chinese,PERAK,6000,1
Cust1500,53,[2]Male,[2]Chinese,KUALA LUMPUR,7070,1
Cust1501,53,[1]Female,[2]Chinese,JOHOR,9350,1
Cust1502,53,[2]Male,[3]Indian,SELANGOR,14030,1
Cust1503,53,[1]Female,[2]Chinese,PERAK,7430,1
Cust1504,53,[2]Male,[1]Bumiputra,KUALA LUMPUR,8270,1
Cust1505,53,[2]Male,[2]Chinese,SELANGOR,5350,1
Cust1506,53,[2]Male,[2]Chinese,SELANGOR,15000,1
Cust1507,53,[2]Male,[2]Chinese,KEDAH,5550,1
Cust1508,53,[2]Male,[1]Bumiputra,SELANGOR,15000,1
Cust1509,53,[2]Male,[2]Chinese,KUALA LUMPUR,7310,1
Cust1510,53,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,14580,1
Cust1511,53,[1]Female,[2]Chinese,NEGERI SEMBILAN,12440,1
Cust1512,53,[1]Female,[1]Bumiputra,KELANTAN,7320,1
Cust1513,53,[2]Male,[1]Bumiputra,KEDAH,15000,1
Cust1514,53,[1]Female,[2]Chinese,PULAU PINANG,10350,1
Cust1515,55,[1]Female,[1]Bumiputra,SELANGOR,6820,1
Cust1516,57,[1]Female,[1]Bumiputra,KUALA LUMPUR,6510,1
Cust1517,52,[1]Female,[2]Chinese,KUALA LUMPUR,15000,1
Cust1518,52,[1]Female,[2]Chinese,SELANGOR,10340,1
Cust1519,52,[1]Female,[1]Bumiputra,KEDAH,2880,1
Cust1520,52,[1]Female,[2]Chinese,SELANGOR,7140,1
Cust1521,52,[1]Female,[2]Chinese,PULAU PINANG,5130,1
Cust1522,52,[2]Male,[2]Chinese,PULAU PINANG,15000,1
Cust1523,52,[1]Female,[1]Bumiputra,SELANGOR,4150,1
Cust1524,52,[2]Male,[2]Chinese,SELANGOR,10010,1
Cust1525,52,[1]Female,[2]Chinese,JOHOR,9060,1
Cust1526,52,[1]Female,[2]Chinese,NEGERI SEMBILAN,5490,1
Cust1527,52,[2]Male,[2]Chinese,PULAU PINANG,8690,1
Cust1528,52,[2]Male,[2]Chinese,SELANGOR,20030,1
Cust1529,52,[2]Male,[1]Bumiputra,PULAU PINANG,11980,1
Cust1530,52,[1]Female,[2]Chinese,PULAU PINANG,2460,1
Cust1531,52,[2]Male,[2]Chinese,PULAU PINANG,4590,1
Cust1532,52,[2]Male,[1]Bumiputra,SELANGOR,15000,1
Cust1533,52,[2]Male,[3]Indian,SELANGOR,14470,1
Cust1534,52,[2]Male,[1]Bumiputra,KUALA LUMPUR,10000,1
Cust1535,52,[2]Male,[1]Bumiputra,KEDAH,10810,1
Cust1536,52,[2]Male,[1]Bumiputra,PULAU PINANG,15000,1
Cust1537,52,[2]Male,[1]Bumiputra,SELANGOR,5150,1
Cust1538,52,[2]Male,[2]Chinese,PULAU PINANG,3830,1
Cust1539,52,[2]Male,[2]Chinese,PERAK,15000,1
Cust1540,52,[1]Female,[2]Chinese,PERAK,5850,1
Cust1541,52,[1]Female,[2]Chinese,SELANGOR,15000,1
Cust1542,52,[2]Male,[3]Indian,SELANGOR,15000,1
Cust1543,52,[2]Male,[1]Bumiputra,SELANGOR,3860,1
Cust1544,52,[2]Male,[2]Chinese,KUALA LUMPUR,8600,1
Cust1545,52,[1]Female,[3]Indian,SELANGOR,5450,1
Cust1546,52,[2]Male,[2]Chinese,PULAU PINANG,6180,1
Cust1547,52,[2]Male,[1]Bumiputra,SELANGOR,25120,1
Cust1548,52,[2]Male,[2]Chinese,PULAU PINANG,9750,1
Cust1549,52,[2]Male,[1]Bumiputra,PUTRAJAYA,8570,1
Cust1550,52,[1]Female,[2]Chinese,SELANGOR,7840,1
Cust1551,52,[2]Male,[3]Indian,KUALA LUMPUR,4410,1
Cust1552,52,[1]Female,[2]Chinese,KUALA LUMPUR,8170,1
Cust1553,52,[1]Female,[2]Chinese,SELANGOR,6470,1
Cust1554,51,[2]Male,[1]Bumiputra,SELANGOR,5540,1
Cust1555,51,[2]Male,[2]Chinese,KUALA LUMPUR,2100,1
Cust1556,51,[1]Female,[1]Bumiputra,SELANGOR,5610,1
Cust1557,51,[1]Female,[2]Chinese,PULAU PINANG,4530,1
Cust1558,51,[2]Male,[2]Chinese,SELANGOR,8120,1
Cust1559,51,[2]Male,[2]Chinese,KUALA LUMPUR,15000,1
Cust1560,51,[2]Male,[2]Chinese,KUALA LUMPUR,6250,1
Cust1561,51,[2]Male,[2]Chinese,SELANGOR,6390,1
Cust1562,51,[2]Male,[2]Chinese,SELANGOR,12870,1
Cust1563,51,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,4920,1
Cust1564,51,[2]Male,[1]Bumiputra,TERENGGANU,15000,1
Cust1565,51,[1]Female,[2]Chinese,JOHOR,5680,1
Cust1566,51,[2]Male,[1]Bumiputra,SELANGOR,7500,1
Cust1567,51,[2]Male,[1]Bumiputra,SELANGOR,10990,1
Cust1568,51,[2]Male,[1]Bumiputra,PULAU PINANG,3710,1
Cust1569,51,[1]Female,[1]Bumiputra,KUALA LUMPUR,6340,1
Cust1570,51,[2]Male,[2]Chinese,JOHOR,15000,1
Cust1571,51,[1]Female,[3]Indian,NEGERI SEMBILAN,3890,1
Cust1572,51,[2]Male,[2]Chinese,SELANGOR,10000,1
Cust1573,51,[1]Female,[2]Chinese,PULAU PINANG,5530,1
Cust1574,51,[2]Male,[3]Indian,NEGERI SEMBILAN,6560,1
Cust1575,51,[2]Male,[2]Chinese,SELANGOR,8860,1
Cust1576,51,[2]Male,[1]Bumiputra,KEDAH,6030,1
Cust1577,51,[2]Male,[2]Chinese,PULAU PINANG,11670,1
Cust1578,51,[2]Male,[2]Chinese,SELANGOR,13440,1
Cust1579,51,[2]Male,[2]Chinese,MELAKA,9010,1
Cust1580,51,[1]Female,[1]Bumiputra,PULAU PINANG,4060,1
Cust1581,51,[1]Female,[2]Chinese,SELANGOR,4020,1
Cust1582,51,[2]Male,[1]Bumiputra,JOHOR,8510,1
Cust1583,51,[1]Female,[1]Bumiputra,PAHANG,2340,1
Cust1584,51,[1]Female,[2]Chinese,SELANGOR,7820,1
Cust1585,51,[1]Female,[1]Bumiputra,KEDAH,9150,1
Cust1586,50,[2]Male,[2]Chinese,PULAU PINANG,10280,1
Cust1587,50,[2]Male,[3]Indian,KUALA LUMPUR,15000,1
Cust1588,50,[1]Female,[2]Chinese,KUALA LUMPUR,11500,1
Cust1589,50,[2]Male,[1]Bumiputra,SELANGOR,11540,1
Cust1590,50,[2]Male,[1]Bumiputra,KUALA LUMPUR,4090,1
Cust1591,50,[1]Female,[2]Chinese,KUALA LUMPUR,9420,1
Cust1592,50,[1]Female,[2]Chinese,JOHOR,5630,1
Cust1593,50,[2]Male,[2]Chinese,KELANTAN,8000,1
Cust1594,50,[2]Male,[2]Chinese,SELANGOR,4630,1
Cust1595,50,[1]Female,[2]Chinese,SELANGOR,9180,1
Cust1596,50,[1]Female,[1]Bumiputra,KUALA LUMPUR,9590,1
Cust1597,50,[2]Male,[2]Chinese,PERAK,8330,1
Cust1598,50,[2]Male,[2]Chinese,JOHOR,13140,1
Cust1599,50,[2]Male,[1]Bumiputra,KUALA LUMPUR,3260,1
Cust1600,50,[1]Female,[1]Bumiputra,SELANGOR,15000,1
Cust1601,50,[2]Male,[1]Bumiputra,SELANGOR,5070,1
Cust1602,50,[2]Male,[1]Bumiputra,PULAU PINANG,5760,1
Cust1603,50,[2]Male,[1]Bumiputra,SELANGOR,5780,1
Cust1604,50,[2]Male,[1]Bumiputra,SELANGOR,3640,1
Cust1605,50,[2]Male,[1]Bumiputra,SELANGOR,15000,1
Cust1606,50,[2]Male,[2]Chinese,KUALA LUMPUR,15000,1
Cust1607,50,[2]Male,[2]Chinese,JOHOR,4290,1
Cust1608,50,[1]Female,[2]Chinese,SELANGOR,6850,1
Cust1609,50,[2]Male,[2]Chinese,SABAH,7680,1
Cust1610,50,[2]Male,[3]Indian,PERAK,15000,1
Cust1611,50,[1]Female,[3]Indian,SELANGOR,4630,1
Cust1612,50,[2]Male,[2]Chinese,PULAU PINANG,14510,1
Cust1613,50,[2]Male,[1]Bumiputra,SELANGOR,15000,1
Cust1614,50,[2]Male,[3]Indian,KUALA LUMPUR,1830,1
Cust1615,50,[2]Male,[2]Chinese,NEGERI SEMBILAN,15000,1
Cust1616,50,[2]Male,[1]Bumiputra,SELANGOR,10180,1
Cust1617,50,[2]Male,[2]Chinese,PULAU PINANG,8050,1
Cust1618,50,[1]Female,[2]Chinese,SELANGOR,2210,1
Cust1619,50,[1]Female,[1]Bumiputra,SELANGOR,11680,1
Cust1620,50,[1]Female,[2]Chinese,PULAU PINANG,3160,1
Cust1621,50,[1]Female,[3]Indian,KEDAH,2370,1
Cust1622,50,[2]Male,[1]Bumiputra,NEGERI SEMBILAN,5610,1
Cust1623,50,[2]Male,[2]Chinese,PULAU PINANG,15000,1
Cust1624,50,[2]Male,[2]Chinese,SELANGOR,12910,1
Cust1625,50,[2]Male,[1]Bumiputra,KEDAH,8000,1
Cust1626,50,[1]Female,[2]Chinese,PULAU PINANG,2380,1
Cust1627,50,[1]Female,[2]Chinese,PULAU PINANG,2420,1
Cust1628,50,[1]Female,[2]Chinese,SELANGOR,6610,1
Cust1629,50,[1]Female,[1]Bumiputra,PULAU PINANG,9950,1
Cust1630,50,[1]Female,[1]Bumiputra,SELANGOR,8460,1
Cust1631,50,[2]Male,[1]Bumiputra,KUALA LUMPUR,5810,1
Cust1632,50,[2]Male,[2]Chinese,SELANGOR,11390,1
Cust1633,49,[1]Female,[1]Bumiputra,SELANGOR,4190,1
Cust1634,49,[2]Male,[2]Chinese,PULAU PINANG,9390,1
Cust1635,49,[2]Male,[3]Indian,SELANGOR,4470,1
Cust1636,49,[1]Female,[1]Bumiputra,SELANGOR,3150,1
Cust1637,49,[2]Male,[1]Bumiputra,SELANGOR,15000,1
Cust1638,49,[2]Male,[2]Chinese,PULAU PINANG,15000,1
Cust1639,49,[2]Male,[2]Chinese,PERAK,4750,1
Cust1640,49,[2]Male,[2]Chinese,NEGERI SEMBILAN,14680,1
Cust1641,49,[1]Female,[1]Bumiputra,SELANGOR,3980,1
Cust1642,49,[1]Female,[2]Chinese,KUALA LUMPUR,5380,1
Cust1643,49,[2]Male,[1]Bumiputra,SELANGOR,6070,1
Cust1644,49,[1]Female,[2]Chinese,PULAU PINANG,15000,1
Cust1645,49,[2]Male,[2]Chinese,SELANGOR,6560,1
Cust1646,49,[2]Male,[1]Bumiputra,SELANGOR,15000,1
Cust1647,49,[2]Male,[2]Chinese,KUALA LUMPUR,5000,1
Cust1648,49,[1]Female,[2]Chinese,SELANGOR,15000,1
Cust1649,49,[1]Female,[1]Bumiputra,KUALA LUMPUR,6420,1
Cust1650,49,[2]Male,[2]Chinese,PULAU PINANG,9510,1
Cust1651,49,[1]Female,[2]Chinese,NEGERI SEMBILAN,4340,1
Cust1652,49,[2]Male,[1]Bumiputra,KEDAH,5900,1
Cust1653,49,[1]Female,[1]Bumiputra,KELANTAN,4200,1
Cust1654,49,[2]Male,[2]Chinese,KUALA LUMPUR,15000,1
Cust1655,49,[2]Male,[2]Chinese,SELANGOR,5010,1
Cust1656,49,[1]Female,[1]Bumiputra,JOHOR,5740,1
Cust1657,49,[2]Male,[2]Chinese,PERAK,3000,1
Cust1658,49,[2]Male,[1]Bumiputra,SELANGOR,5310,1
Cust1659,49,[2]Male,[3]Indian,KEDAH,4370,1
Cust1660,49,[2]Male,[2]Chinese,SELANGOR,14060,1
Cust1661,49,[1]Female,[1]Bumiputra,SELANGOR,5810,1
Cust1662,49,[2]Male,[2]Chinese,SELANGOR,15000,1
Cust1663,49,[2]Male,[2]Chinese,SELANGOR,7890,1
Cust1664,49,[1]Female,[1]Bumiputra,SELANGOR,6920,1
Cust1665,49,[2]Male,[2]Chinese,SELANGOR,16750,1
Cust1666,49,[2]Male,[2]Chinese,SELANGOR,5010,1
Cust1667,49,[1]Female,[2]Chinese,PERAK,6000,1
Cust1668,49,[1]Female,[1]Bumiputra,SELANGOR,2730,1
Cust1669,48,[2]Male,[1]Bumiputra,KUALA LUMPUR,7680,1
Cust1670,48,[1]Female,[1]Bumiputra,SELANGOR,3800,1
Cust1671,48,[1]Female,[2]Chinese,KUALA LUMPUR,15000,1
Cust1672,48,[1]Female,[1]Bumiputra,SELANGOR,3630,1
Cust1673,48,[2]Male,[1]Bumiputra,PULAU PINANG,6560,1
Cust1674,48,[1]Female,[2]Chinese,KEDAH,5200,1
Cust1675,48,[1]Female,[1]Bumiputra,SELANGOR,6240,1
Cust1676,48,[2]Male,[2]Chinese,NEGERI SEMBILAN,4500,1
Cust1677,48,[2]Male,[1]Bumiputra,MELAKA,6790,1
Cust1678,48,[1]Female,[2]Chinese,SELANGOR,8050,1
Cust1679,48,[1]Female,[1]Bumiputra,SELANGOR,3090,1
Cust1680,48,[2]Male,[2]Chinese,SELANGOR,15000,1
Cust1681,48,[2]Male,[1]Bumiputra,SELANGOR,7400,1
Cust1682,48,[1]Female,[1]Bumiputra,PULAU PINANG,3020,1
Cust1683,48,[2]Male,[2]Chinese,SELANGOR,7880,1
Cust1684,48,[2]Male,[1]Bumiputra,JOHOR,6400,1
Cust1685,48,[2]Male,[1]Bumiputra,SELANGOR,3570,1
Cust1686,48,[1]Female,[1]Bumiputra,NEGERI SEMBILAN,3960,1
Cust1687,48,[2]Male,[2]Chinese,NEGERI SEMBILAN,15000,1
Cust1688,48,[2]Male,[1]Bumiputra,PULAU PINANG,4000,1
Cust1689,48,[2]Male,[1]Bumiputra,KEDAH,5270,1
Cust1690,48,[2]Male,[1]Bumiputra,SARAWAK,15000,1
Cust1691,48,[1]Female,[1]Bumiputra,SELANGOR,3570,1
Cust1692,48,[2]Male,[2]Chinese,KUALA LUMPUR,8610,1
Cust1693,48,[2]Male,[1]Bumiputra,PERAK,10900,1
Cust1694,48,[2]Male,[2]Chinese,PULAU PINANG,13740,1
Cust1695,48,[2]Male,[2]Chinese,JOHOR,12830,1
Cust1696,48,[2]Male,[2]Chinese,KUALA LUMPUR,4020,1
Cust1697,48,[2]Male,[1]Bumiputra,KUALA LUMPUR,2960,1
Cust1698,48,[1]Female,[1]Bumiputra,JOHOR,3800,1
Cust1699,48,[1]Female,[3]Indian,SELANGOR,3970,1
Cust1700,48,[2]Male,[1]Bumiputra,SELANGOR,15000,1
Cust1701,48,[2]Male,[2]Chinese,PULAU PINANG,6820,1
Cust1702,48,[1]Female,[2]Chinese,NEGERI SEMBILAN,2900,1
Cust1703,48,[2]Male,[2]Chinese,KEDAH,6080,1
Cust1704,48,[2]Male,[2]Chinese,KUALA LUMPUR,15000,1
Cust1705,48,[1]Female,[2]Chinese,SELANGOR,4140,1
Cust1706,48,[1]Female,[2]Chinese,PULAU PINANG,4760,1
Cust1707,48,[2]Male,[2]Chinese,PULAU PINANG,15000,1
Cust1708,48,[1]Female,[2]Chinese,KUALA LUMPUR,10300,1
Cust1709,48,[1]Female,[3]Indian,KUALA LUMPUR,4870,1
Cust1710,48,[2]Male,[1]Bumiputra,MELAKA,10680,1
Cust1711,48,[1]Female,[2]Chinese,SELANGOR,12640,1
Cust1712,48,[1]Female,[2]Chinese,KUALA LUMPUR,11490,1
Cust1713,48,[1]Female,[2]Chinese,KUALA LUMPUR,5740,1
Cust1714,48,[1]Female,[2]Chinese,NEGERI SEMBILAN,6270,1
Cust1715,48,[2]Male,[2]Chinese,JOHOR,15000,1
Cust1716,47,[1]Female,[2]Chinese,PULAU PINANG,7840,1
Cust1717,47,[2]Male,[1]Bumiputra,KUALA LUMPUR,4620,1
Cust1718,47,[2]Male,[2]Chinese,PULAU PINANG,2800,1
Cust1719,47,[2]Male,[1]Bumiputra,SELANGOR,6170,1
Cust1720,47,[2]Male,[1]Bumiputra,SELANGOR,15000,1
Cust1721,47,[2]Male,[1]Bumiputra,MELAKA,7310,1
Cust1722,47,[2]Male,[1]Bumiputra,SELANGOR,2610,1
Cust1723,47,[2]Male,[1]Bumiputra,SELANGOR,14980,1
Cust1724,47,[2]Male,[2]Chinese,PULAU PINANG,15000,1
Cust1725,47,[1]Female,[2]Chinese,PULAU PINANG,8950,1
Cust1726,47,[1]Female,[2]Chinese,PULAU PINANG,7720,1
Cust1727,47,[1]Female,[2]Chinese,JOHOR,15000,1
Cust1728,47,[1]Female,[2]Chinese,KUALA LUMPUR,6110,1
Cust1729,47,[2]Male,[3]Indian,SELANGOR,10600,1
Cust1730,47,[1]Female,[2]Chinese,PULAU PINANG,12500,1
Cust1731,47,[1]Female,[2]Chinese,SELANGOR,4170,1
Cust1732,47,[1]Female,[2]Chinese,PULAU PINANG,5280,1
Cust1733,47,[1]Female,[2]Chinese,PULAU PINANG,9310,1
Cust1734,47,[1]Female,[1]Bumiputra,SELANGOR,4600,1
